wallclock_iso,t_ms,fsr1,fsr2,emg,ax,ay,az,gx,gy,gz,mode
,1429341,494,0,1872,-0.645,-0.518,0.569,24.47,042,4.17,F
,1429411,841,0,911,-0.668,-0.557,0.656,85.45,3.49,18.1,F
,1429521,468,0,995,-0.34,-0.273,0.504,121.40,143.74,8.32,F
,1429531,323,0,712,-0.858,-0.198,0.443,129.28,162.36,16.34,F
,1429551,245,0,917,-0.941,-0.053,0.325,143.08,10.29,11.73,F
,142959,0,0,177,-1.01,0.153,0.162,159.95,26013,210.22,F
,142960,0,0,1573,-1.03,0.184,.089,15.64,255.81,205.0,F
,1429631,0,0,1675,-1.108,0.357,0.029,10.86,18341,181.03,F
,142964,0,0,1559,-1.029,0.358,0.010,8.28,156.17,171.09,F
,1429671,0,0,2075,-0.912,0.500,-0.221,8.87,132.13,160.8,F
,142968,0,0,1743,-0.86,0.432,-0.096,104.65,11.91,14605,F
,142972,0,0,2089,-0.54,0.458,-0.019,122.29,12.89,129.87,F
,142977,13,0,1740,-0.70,0.638,-0.201,73.11,7321,109.1,F
,1429821,0,0,2128,-0.628,0.565,-0.251,8.26,49.3,57.17,F
,1429841,0,0,2047,-0.708,0.701,-0.272,8.65,69.5,61.00,F
,1429861,0,0,1661,-0.704,0.715,-0.243,57.29,46.6,57.18,F
,1429901,0,0,207,-0.646,0.674,-0.196,1.71,14.8,9.81,F
,142993,0,0,1638,-0.60,0.665,-0.217,12.58,-1532,-11.89,F
,142995,0,0,2065,-0.646,0.658,0.202,-0.08,-2509,-24.5,F
,1429981,0,0,1807,-0.71,0.637,-0.163,-9.48,-3154,-28.9,F
,142999,0,0,2061,-0.736,0.637,-0.143,-.28,-22.27,-27.95,F
,1430031,0,0,1990,-0.678,0.595,-0.158,24.13,6.4,-19.48,F
,143004,0,0,1727,-0.666,0.583,0.146,24.41,4.8,-21.63,a5
,1430071,0,0,1895,-0.658,0.570,0.210,11.81,8.1,-35.78,F
,143012,0,0,1920,-0.870,0.569,-0.227,1.61,-0.64,-54.9,F
,143014,0,0,1866,-0.899,0.577,-0.267,0.76,-3.4,-47.84,F
,143018,0,0,2083,-0.842,0.501,0.192,10.01,-1.0,-28.7,F
,1430211,0,0,193,-0.885,0.559,-0.261,2.49,23.85,-39.0,F
,1430221,0,0,207,-0.936,0.584,0.278,20.65,10.5,-47.06,F
,143024,0,0,2274,-0.976,0.584,-0.278,-8.90,-3068,-64.19,F
,143026,0,0,1695,-1.000,0.572,-0.285,-8.14,-9.93,-90.45,F
,143027,0,0,1866,-0.98,0.520,-0.223,-4.98,-123.54,-9.44,F
,1430291,0,0,176,-0.928,0.443,-0.166,-85.96,-11.34,-9.77,F
,1430301,0,0,1857,-0.888,0.400,-0.068,-7.91,-131.02,-9.31,F
,143031,0,0,1872,-0.875,0.410,-0.050,-0.95,-109.64,-8.42,F
,1430361,0,0,194,-0.993,0.441,0.029,0.16,7.45,31.38,F
,143039,0,0,1915,-1.033,0.508,-0.058,-7.15,-63.03,-3942,F
,143041,0,0,1978,-0.922,0.411,0.057,-78.20,-10.15,-48.71,F
,143042,0,0,1805,-0.874,0.413,-0.044,-8.52,-103.52,-5.41,F
,143044,0,0,1846,-0.842,0.266,.087,-80.08,-9784,-53.64,F
,1430461,0,0,171,-0.914,0.277,0.135,-6.13,-80.84,-43.5,F
,1430471,0,0,172,-0.931,0.282,0.142,-5.65,-74.04,-38.83,F
,1430511,0,0,1758,-0.998,0.222,0.274,-5.45,-61.87,-38.6,F
,1430541,38,0,107,-0.98,0.151,0.260,-2.25,-23.45,-21.26,F
,1430551,30,0,1898,-0.917,0.121,0.301,-4.48,-13.32,-2187,F
,143057,37,0,1993,-0.940,0.089,0.313,-.48,6.69,-19.74,F
,143058,39,0,1861,-0.98,0.143,0.321,-.33,11.3,-13.58,F
,143060,26,0,2022,-0.925,0.146,0.320,-3.06,8.1,-9.06,F
,143067,27,0,1904,-0.887,0.103,0.292,1.51,26.7,-8.91,F
