wallclock_iso,t_ms,fsr1,fsr2,emg,ax,ay,az,gx,gy,gz,mode
,2237051,0,0,1584,-0.255,-0.180,0.979,-11.45,-58.82,-13.73,R
,2237061,16,0,1558,-0.238,-0.178,0.976,-9.22,-55.39,-16.98,R
,2237071,109,0,1476,-0.235,-0.226,0.987,-7.28,-46.09,-21.44,R
,2237081,367,0,1840,-0.193,-0.114,0.988,2.09,-37.13,-22.96,R
,2237091,353,0,1836,-0.291,-0.159,1.013,-2.50,-32.81,-22.81,R
,2237101,416,0,1775,-0.301,-0.126,1.004,-7.24,-31.70,-17.50,R
,2237111,656,0,1810,-0.338,-0.117,1.008,-11.72,-34.69,-14.11,R
,2237121,722,0,1638,-0.389,-0.080,1.043,-18.04,-41.16,-7.62,R
,2237131,758,0,1683,-0.366,-0.063,1.045,-25.40,-49.76,-4.00,R
,2237141,795,0,1715,-0.329,-0.083,1.038,-34.46,-60.72,-6.38,R
,2237151,799,0,1657,-0.261,-0.118,1.090,-37.36,-67.39,-11.67,R
,2237161,782,0,1572,-0.216,-0.149,1.085,-36.52,-69.85,-15.27,R
,2237171,742,0,1677,-0.168,-0.190,1.073,-28.46,-61.89,-15.91,R
,2237181,787,0,1609,-0.113,-0.207,1.076,-15.48,-46.81,-15.70,R
,2237191,817,0,1603,-0.117,-0.238,1.064,-1.27,-28.79,-16.17,R
,2237201,817,0,1693,-0.107,-0.263,1.049,7.59,-11.83,-17.21,R
,2237211,810,0,1859,-0.136,-0.288,1.052,20.80,1.77,-14.70,R
,2237221,768,0,1302,-0.094,-0.330,1.015,43.31,15.71,-14.43,R
,2237231,752,0,2064,-0.085,-0.345,1.019,67.83,32.64,-16.87,R
,2237241,742,0,1689,-0.115,-0.310,0.998,83.56,45.65,-21.13,R
,2237251,731,0,1781,-0.152,-0.270,0.983,92.32,56.76,-20.83,R
,2237261,638,0,1701,-0.186,-0.198,0.958,92.37,65.69,-18.51,R
,2237271,628,0,1827,-0.254,-0.124,0.972,85.59,72.11,-11.44,R
,2237281,615,0,1683,-0.290,-0.102,0.992,75.05,72.40,-4.40,R
,2237291,407,0,1555,-0.309,-0.064,1.001,60.25,64.53,-0.93,R
,2237301,1,0,1674,-0.316,-0.037,1.024,43.65,52.69,-1.12,R
,2237311,0,0,1814,-0.344,-0.037,1.028,30.46,38.70,-1.73,R
,2237321,0,0,1794,-0.360,-0.013,1.033,20.57,23.30,0.90,R
,2237331,0,0,1834,-0.345,-0.032,1.024,12.55,11.07,5.77,R
,2237341,0,0,1889,-0.345,-0.004,1.014,0.35,0.61,13.05,R
,2237351,38,0,1805,-0.307,-0.041,1.064,-1.77,-5.82,15.19,R
,2237361,48,0,1723,-0.300,-0.077,1.059,-1.13,-12.31,12.82,R
,2237371,53,0,1830,-0.293,-0.059,1.032,2.66,-17.31,6.70,R
,2237381,59,0,1812,-0.298,-0.052,1.030,1.97,-24.93,-1.25,R
,2237391,48,0,1873,-0.325,-0.007,0.993,-1.91,-34.43,-5.64,R
,2237401,45,0,1633,-0.354,0.057,0.983,-5.60,-43.85,-3.64,R
,2237411,43,0,1359,-0.343,0.097,0.994,-15.45,-57.27,-3.38,R
,2237421,202,0,1933,-0.300,0.030,1.007,-19.95,-70.03,-8.17,R
,2237431,208,0,1694,-0.290,0.054,0.996,-27.07,-82.44,-9.86,R
,2237441,224,0,1702,-0.271,0.044,0.976,-23.43,-88.72,-8.70,R
,2237451,224,0,1465,-0.216,0.026,0.981,-21.08,-90.63,-8.77,R
,2237461,225,0,1963,-0.169,0.020,0.975,-17.54,-88.21,-10.69,R
,2237471,230,0,1591,-0.143,0.027,0.972,-19.10,-79.36,-14.12,R
,2237481,220,0,1712,-0.153,0.030,0.978,-18.29,-66.79,-14.25,R
,2237491,229,0,1663,-0.121,0.031,0.936,-19.04,-56.76,-11.24,R
,2237501,231,0,1680,-0.126,0.018,0.919,-11.43,-48.82,-5.19,R
,2237511,230,0,1535,-0.126,-0.002,0.915,-10.69,-45.28,-0.64,R
,2237521,232,0,1829,-0.131,0.016,0.881,-24.15,-47.34,0.76,R
